
  N E M O A G E 0.32.6b DMI [06 Mar 2025]

  Copyright (C) 2006-2025 The Authors
  This is free software; see the source for copying
  conditions. There is NO warranty; not even for 
  MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.
  Repository: https://bitbucket.org/ecoevo/nemo-age-release
  Support: nemo-simul@googlegroups.com
-----------------------------------------------------------
reading parameters from "ini_files/run/one_cluster_p25_r02_sel_O_k30_b0.03.ini"
setting random seed from input value: 9999

>>>> WARNING::"quanti_allele_value" has less values than the number of loci, allelic values will be recycled among loci.

--- SIMULATION 1/1 ---- [ one_cluster_p25_r02_sel_O_k30_b0.03 ]

    start: 10-02-2026 14:17:56
    mode: overwrite
    population: 4 stages, 625 patches
    traits: quant(0)
    LCEs: quanti_init(0), breed_disperse(1), seed_disperse(2), viability_selection(3), regulation(4), save_stats(5), aging_multi(6), save_files(7)
    outputs: results/sel_O/one_cluster/p25/r02/run/{*.log, quanti/*.quanti, *.txt}


    replicate 1/20 [14:17:56] 1/1000                
    replicate 1/20 [14:17:56] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 1/20 [14:17:56] 2/1000
    replicate 1/20 [14:17:56] 3/1000
    replicate 1/20 [14:17:56] 4/1000
    replicate 1/20 [14:17:56] 5/1000
    replicate 1/20 [14:17:56] 6/1000
    replicate 1/20 [14:17:56] 7/1000
    replicate 1/20 [14:17:56] 8/1000
    replicate 1/20 [14:17:56] 9/1000
    replicate 2/20 [14:18:19] 4/1000
    replicate 2/20 [14:18:19] 5/1000
    replicate 2/20 [14:18:19] 6/1000
    replicate 2/20 [14:18:19] 7/1000
    replicate 2/20 [14:18:19] 8/1000
    replicate 2/20 [14:18:19] 9/1000
    replicate 2/20 [14:18:19] 10/1000
    replicate 2/20 [14:18:19] 11/1000
    replicate 2/20 [14:18:19] 12/1000
    replicate 2/20 [14:18:19] 13/1000
    replicate 2/20 [14:18:19] 14/1000
    replicate 2/20 [14:18:19] 15/1000
    replicate 2/20 [14:18:19] 16/1000
    replicate 2/20 [14:18:19] 17/1000
    replicate 2/20 [14:18:19] 18/1000
    replicate 2/20 [14:18:19] 19/1000
    replicate 2/20 [14:18:19] 20/1000
    replicate 2/20 [14:18:20] 21/1000
    replicate 2/20 [14:18:20] 22/1000
    replicate 2/20 [14:18:20] 23/1000
    replicate 2/20 [14:18:20] 24/1000
    replicate 2/20 [14:18:20] 25/1000
    replicate 2/20 [14:18:20] 26/1000
    replicate 2/20 [14:18:20] 27/1000
    replicate 2/20 [14:18:20] 28/1000
    replicate 2/20 [14:18:20] 29/1000
    replicate 2/20 [14:18:20] 30/1000
    replicate 2/20 [14:18:20] 31/1000
    replicate 2/20 [14:18:20] 32/1000
    replicate 2/20 [14:18:20] 33/1000
    replicate 2/20 [14:18:20] 34/1000
    replicate 2/20 [14:18:20] 35/1000
    replicate 2/20 [14:18:20] 36/1000
    replicate 2/20 [14:18:20] 37/1000
    replicate 2/20 [14:18:20] 38/1000
    replicate 2/20 [14:18:20] 39/1000
    replicate 2/20 [14:18:20] 40/1000
    replicate 2/20 [14:18:20] 41/1000
    replicate 2/20 [14:18:20] 42/1000
    replicate 2/20 [14:18:20] 43/1000
    replicate 2/20 [14:18:20] 44/1000
    replicate 2/20 [14:18:20] 45/1000
    replicate 2/20 [14:18:20] 46/1000
    replicate 2/20 [14:18:20] 47/1000
    replicate 2/20 [14:18:20] 48/1000
    replicate 2/20 [14:18:20] 49/1000
    replicate 2/20 [14:18:20] 50/1000
    replicate 2/20 [14:18:20] 51/1000
    replicate 2/20 [14:18:20] 52/1000
    replicate 2/20 [14:18:20] 53/1000
    replicate 2/20 [14:18:20] 54/1000
    replicate 2/20 [14:18:20] 55/1000
    replicate 2/20 [14:18:20] 56/1000
    replicate 2/20 [14:18:20] 57/1000
    replicate 2/20 [14:18:20] 58/1000
    replicate 2/20 [14:18:20] 59/1000
    replicate 2/20 [14:18:20] 60/1000
    replicate 2/20 [14:18:20] 61/1000
    replicate 2/20 [14:18:20] 62/1000
    replicate 2/20 [14:18:20] 63/1000
    replicate 2/20 [14:18:20] 64/1000
    replicate 2/20 [14:18:21] 65/1000
    replicate 2/20 [14:18:21] 66/1000
    replicate 2/20 [14:18:21] 67/1000
    replicate 2/20 [14:18:21] 68/1000
    replicate 2/20 [14:18:21] 69/1000
    replicate 2/20 [14:18:21] 70/1000
    replicate 2/20 [14:18:21] 71/1000
    replicate 2/20 [14:18:21] 72/1000
    replicate 2/20 [14:18:21] 73/1000
    replicate 2/20 [14:18:21] 74/1000
    replicate 2/20 [14:18:21] 75/1000
    replicate 2/20 [14:18:21] 76/1000
    replicate 2/20 [14:18:21] 77/1000
    replicate 2/20 [14:18:21] 78/1000
    replicate 2/20 [14:18:21] 79/1000
    replicate 2/20 [14:18:21] 80/1000
    replicate 2/20 [14:18:21] 81/1000
    replicate 2/20 [14:18:21] 82/1000
    replicate 2/20 [14:18:21] 83/1000
    replicate 2/20 [14:18:21] 84/1000
    replicate 2/20 [14:18:21] 85/1000
    replicate 2/20 [14:18:21] 86/1000
    replicate 2/20 [14:18:21] 87/1000
    replicate 2/20 [14:18:21] 88/1000
    replicate 2/20 [14:18:21] 89/1000
    replicate 2/20 [14:18:21] 90/1000
    replicate 2/20 [14:18:21] 91/1000
    replicate 2/20 [14:18:21] 92/1000
    replicate 2/20 [14:18:21] 93/1000
    replicate 2/20 [14:18:21] 94/1000
    replicate 2/20 [14:18:21] 95/1000
    replicate 2/20 [14:18:21] 96/1000
    replicate 2/20 [14:18:21] 97/1000
    replicate 2/20 [14:18:21] 98/1000
    replicate 2/20 [14:18:21] 99/1000
    replicate 2/20 [14:18:21] 100/1000
    replicate 2/20 [14:18:24] 200/1000
    replicate 2/20 [14:18:26] 300/1000
    replicate 2/20 [14:18:28] 400/1000
    replicate 2/20 [14:18:31] 500/1000
    replicate 2/20 [14:18:33] 600/1000
    replicate 2/20 [14:18:35] 700/1000
    replicate 2/20 [14:18:37] 800/1000
    replicate 2/20 [14:18:40] 900/1000
    replicate 2/20 [14:18:42] 1000/1000
    replicate 3/20 [14:18:42] 1/1000                
    replicate 3/20 [14:18:42] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 3/20 [14:18:42] 2/1000
    replicate 3/20 [14:18:42] 3/1000
    replicate 3/20 [14:18:42] 4/1000
    replicate 3/20 [14:18:42] 5/1000
    replicate 3/20 [14:18:42] 6/1000
    replicate 3/20 [14:18:42] 7/1000
    replicate 3/20 [14:18:42] 8/1000
    replicate 3/20 [14:18:42] 9/1000
    replicate 3/20 [14:18:42] 10/1000
    replicate 3/20 [14:18:42] 11/1000
    replicate 3/20 [14:18:42] 12/1000
    replicate 3/20 [14:18:42] 13/1000
    replicate 3/20 [14:18:42] 14/1000
    replicate 3/20 [14:18:42] 15/1000
    replicate 3/20 [14:18:42] 16/1000
    replicate 3/20 [14:18:42] 17/1000
    replicate 3/20 [14:18:42] 18/1000
    replicate 3/20 [14:18:42] 19/1000
    replicate 3/20 [14:18:42] 20/1000
    replicate 3/20 [14:18:42] 21/1000
    replicate 3/20 [14:18:42] 22/1000
    replicate 3/20 [14:18:42] 23/1000
    replicate 3/20 [14:18:42] 24/1000
    replicate 3/20 [14:18:42] 25/1000
    replicate 3/20 [14:18:42] 26/1000
    replicate 3/20 [14:18:42] 27/1000
    replicate 3/20 [14:18:42] 28/1000
    replicate 3/20 [14:18:42] 29/1000
    replicate 3/20 [14:18:42] 30/1000
    replicate 3/20 [14:18:42] 31/1000
    replicate 3/20 [14:18:42] 32/1000
    replicate 3/20 [14:18:42] 33/1000
    replicate 3/20 [14:18:42] 34/1000
    replicate 3/20 [14:18:42] 35/1000
    replicate 3/20 [14:18:42] 36/1000
    replicate 3/20 [14:18:42] 37/1000
    replicate 3/20 [14:18:42] 38/1000
    replicate 3/20 [14:18:42] 39/1000
    replicate 3/20 [14:18:42] 40/1000
    replicate 3/20 [14:18:42] 41/1000
    replicate 3/20 [14:18:42] 42/1000
    replicate 3/20 [14:18:42] 43/1000
    replicate 3/20 [14:18:42] 44/1000
    replicate 3/20 [14:18:43] 45/1000
    replicate 3/20 [14:18:43] 46/1000
    replicate 3/20 [14:18:43] 47/1000
    replicate 3/20 [14:18:43] 48/1000
    replicate 3/20 [14:18:43] 49/1000
    replicate 3/20 [14:18:43] 50/1000
    replicate 3/20 [14:18:43] 51/1000
    replicate 3/20 [14:18:43] 52/1000
    replicate 3/20 [14:18:43] 53/1000
    replicate 3/20 [14:18:43] 54/1000
    replicate 3/20 [14:18:43] 55/1000
    replicate 3/20 [14:18:43] 56/1000
    replicate 3/20 [14:18:43] 57/1000
    replicate 3/20 [14:18:43] 58/1000
    replicate 3/20 [14:18:43] 59/1000
    replicate 3/20 [14:18:43] 60/1000
    replicate 3/20 [14:18:43] 61/1000
    replicate 3/20 [14:18:43] 62/1000
    replicate 3/20 [14:18:43] 63/1000
    replicate 3/20 [14:18:43] 64/1000
    replicate 3/20 [14:18:43] 65/1000
    replicate 3/20 [14:18:43] 66/1000
    replicate 3/20 [14:18:43] 67/1000
    replicate 3/20 [14:18:43] 68/1000
    replicate 3/20 [14:18:43] 69/1000
    replicate 3/20 [14:18:43] 70/1000
    replicate 3/20 [14:18:43] 71/1000
    replicate 3/20 [14:18:43] 72/1000
    replicate 3/20 [14:18:43] 73/1000
    replicate 3/20 [14:18:43] 74/1000
    replicate 3/20 [14:18:43] 75/1000
    replicate 3/20 [14:18:43] 76/1000
    replicate 3/20 [14:18:43] 77/1000
    replicate 3/20 [14:18:43] 78/1000
    replicate 3/20 [14:18:43] 79/1000
    replicate 3/20 [14:18:43] 80/1000
    replicate 3/20 [14:18:44] 81/1000
    replicate 3/20 [14:18:44] 82/1000
    replicate 3/20 [14:18:44] 83/1000
    replicate 3/20 [14:18:44] 84/1000
    replicate 3/20 [14:18:44] 85/1000
    replicate 3/20 [14:18:44] 86/1000
    replicate 3/20 [14:18:44] 87/1000
    replicate 3/20 [14:18:44] 88/1000
    replicate 3/20 [14:18:44] 89/1000
    replicate 3/20 [14:18:44] 90/1000
    replicate 3/20 [14:18:44] 91/1000
    replicate 3/20 [14:18:44] 92/1000
    replicate 3/20 [14:18:44] 93/1000
    replicate 3/20 [14:18:44] 94/1000
    replicate 3/20 [14:18:44] 95/1000
    replicate 3/20 [14:18:44] 96/1000
    replicate 3/20 [14:18:44] 97/1000
    replicate 3/20 [14:18:44] 98/1000
    replicate 3/20 [14:18:44] 99/1000
    replicate 3/20 [14:18:44] 100/1000
    replicate 3/20 [14:18:46] 200/1000
    replicate 3/20 [14:18:48] 300/1000
    replicate 3/20 [14:18:51] 400/1000
    replicate 3/20 [14:18:53] 500/1000
    replicate 3/20 [14:18:55] 600/1000
    replicate 3/20 [14:18:57] 700/1000
    replicate 3/20 [14:19:00] 800/1000
    replicate 3/20 [14:19:02] 900/1000
    replicate 3/20 [14:19:04] 1000/1000
    replicate 4/20 [14:19:04] 1/1000                
    replicate 4/20 [14:19:04] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 4/20 [14:19:04] 2/1000
    replicate 4/20 [14:19:04] 3/1000
    replicate 4/20 [14:19:04] 4/1000
    replicate 4/20 [14:19:04] 5/1000
    replicate 4/20 [14:19:04] 6/1000
    replicate 4/20 [14:19:04] 7/1000
    replicate 4/20 [14:19:04] 8/1000
    replicate 4/20 [14:19:04] 9/1000
    replicate 4/20 [14:19:04] 10/1000
    replicate 4/20 [14:19:04] 11/1000
    replicate 4/20 [14:19:04] 12/1000
    replicate 4/20 [14:19:04] 13/1000
    replicate 4/20 [14:19:04] 14/1000
    replicate 4/20 [14:19:04] 15/1000
    replicate 4/20 [14:19:04] 16/1000
    replicate 4/20 [14:19:04] 17/1000
    replicate 4/20 [14:19:04] 18/1000
    replicate 4/20 [14:19:04] 19/1000
    replicate 4/20 [14:19:04] 20/1000
    replicate 4/20 [14:19:04] 21/1000
    replicate 4/20 [14:19:04] 22/1000
    replicate 4/20 [14:19:04] 23/1000
    replicate 4/20 [14:19:04] 24/1000
    replicate 4/20 [14:19:04] 25/1000
    replicate 4/20 [14:19:04] 26/1000
    replicate 4/20 [14:19:04] 27/1000
    replicate 4/20 [14:19:04] 28/1000
    replicate 4/20 [14:19:05] 29/1000
    replicate 4/20 [14:19:05] 30/1000
    replicate 4/20 [14:19:05] 31/1000
    replicate 4/20 [14:19:05] 32/1000
    replicate 4/20 [14:19:05] 33/1000
    replicate 4/20 [14:19:05] 34/1000
    replicate 4/20 [14:19:05] 35/1000
    replicate 4/20 [14:19:05] 36/1000
    replicate 4/20 [14:19:05] 37/1000
    replicate 4/20 [14:19:05] 38/1000
    replicate 4/20 [14:19:05] 39/1000
    replicate 4/20 [14:19:05] 40/1000
    replicate 4/20 [14:19:05] 41/1000
    replicate 4/20 [14:19:05] 42/1000
    replicate 4/20 [14:19:05] 43/1000
    replicate 4/20 [14:19:05] 44/1000
    replicate 4/20 [14:19:05] 45/1000
    replicate 4/20 [14:19:05] 46/1000
    replicate 4/20 [14:19:05] 47/1000
    replicate 4/20 [14:19:05] 48/1000
    replicate 4/20 [14:19:05] 49/1000
    replicate 4/20 [14:19:05] 50/1000
    replicate 4/20 [14:19:05] 51/1000
    replicate 4/20 [14:19:05] 52/1000
    replicate 4/20 [14:19:05] 53/1000
    replicate 4/20 [14:19:05] 54/1000
    replicate 4/20 [14:19:05] 55/1000
    replicate 4/20 [14:19:05] 56/1000
    replicate 4/20 [14:19:05] 57/1000
    replicate 4/20 [14:19:05] 58/1000
    replicate 4/20 [14:19:05] 59/1000
    replicate 4/20 [14:19:05] 60/1000
    replicate 4/20 [14:19:05] 61/1000
    replicate 4/20 [14:19:05] 62/1000
    replicate 4/20 [14:19:05] 63/1000
    replicate 4/20 [14:19:05] 64/1000
    replicate 4/20 [14:19:05] 65/1000
    replicate 4/20 [14:19:06] 66/1000
    replicate 4/20 [14:19:06] 67/1000
    replicate 4/20 [14:19:06] 68/1000
    replicate 4/20 [14:19:06] 69/1000
    replicate 4/20 [14:19:06] 70/1000
    replicate 4/20 [14:19:06] 71/1000
    replicate 4/20 [14:19:06] 72/1000
    replicate 4/20 [14:19:06] 73/1000
    replicate 4/20 [14:19:06] 74/1000
    replicate 4/20 [14:19:06] 75/1000
    replicate 4/20 [14:19:06] 76/1000
    replicate 4/20 [14:19:06] 77/1000
    replicate 4/20 [14:19:06] 78/1000
    replicate 4/20 [14:19:06] 79/1000
    replicate 4/20 [14:19:06] 80/1000
    replicate 4/20 [14:19:06] 81/1000
    replicate 4/20 [14:19:06] 82/1000
    replicate 4/20 [14:19:06] 83/1000
    replicate 4/20 [14:19:06] 84/1000
    replicate 4/20 [14:19:06] 85/1000
    replicate 4/20 [14:19:06] 86/1000
    replicate 4/20 [14:19:06] 87/1000
    replicate 4/20 [14:19:06] 88/1000
    replicate 4/20 [14:19:06] 89/1000
    replicate 4/20 [14:19:06] 90/1000
    replicate 4/20 [14:19:06] 91/1000
    replicate 4/20 [14:19:06] 92/1000
    replicate 4/20 [14:19:06] 93/1000
    replicate 4/20 [14:19:06] 94/1000
    replicate 4/20 [14:19:06] 95/1000
    replicate 4/20 [14:19:06] 96/1000
    replicate 4/20 [14:19:06] 97/1000
    replicate 4/20 [14:19:06] 98/1000
    replicate 4/20 [14:19:06] 99/1000
    replicate 4/20 [14:19:06] 100/1000
    replicate 4/20 [14:19:09] 200/1000
    replicate 4/20 [14:19:11] 300/1000
    replicate 4/20 [14:19:13] 400/1000
    replicate 4/20 [14:19:15] 500/1000
    replicate 4/20 [14:19:17] 600/1000
    replicate 4/20 [14:19:19] 700/1000
    replicate 4/20 [14:19:22] 800/1000
    replicate 4/20 [14:19:24] 900/1000
    replicate 4/20 [14:19:27] 1000/1000
    replicate 5/20 [14:19:27] 1/1000                
    replicate 5/20 [14:19:27] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 5/20 [14:19:27] 2/1000
    replicate 5/20 [14:19:27] 3/1000
    replicate 5/20 [14:19:27] 4/1000
    replicate 5/20 [14:19:27] 5/1000
    replicate 5/20 [14:19:27] 6/1000
    replicate 5/20 [14:19:27] 7/1000
    replicate 5/20 [14:19:27] 8/1000
    replicate 5/20 [14:19:27] 9/1000
    replicate 5/20 [14:19:27] 10/1000
    replicate 5/20 [14:19:27] 11/1000
    replicate 5/20 [14:19:27] 12/1000
    replicate 5/20 [14:19:27] 13/1000
    replicate 5/20 [14:19:27] 14/1000
    replicate 5/20 [14:19:27] 15/1000
    replicate 5/20 [14:19:27] 16/1000
    replicate 5/20 [14:19:27] 17/1000
    replicate 5/20 [14:19:27] 18/1000
    replicate 5/20 [14:19:27] 19/1000
    replicate 5/20 [14:19:27] 20/1000
    replicate 5/20 [14:19:27] 21/1000
    replicate 5/20 [14:19:27] 22/1000
    replicate 5/20 [14:19:27] 23/1000
    replicate 5/20 [14:19:27] 24/1000
    replicate 5/20 [14:19:27] 25/1000
    replicate 5/20 [14:19:27] 26/1000
    replicate 5/20 [14:19:27] 27/1000
    replicate 5/20 [14:19:27] 28/1000
    replicate 5/20 [14:19:27] 29/1000
    replicate 5/20 [14:19:27] 30/1000
    replicate 5/20 [14:19:27] 31/1000
    replicate 5/20 [14:19:27] 32/1000
    replicate 5/20 [14:19:27] 33/1000
    replicate 5/20 [14:19:27] 34/1000
    replicate 5/20 [14:19:27] 35/1000
    replicate 5/20 [14:19:27] 36/1000
    replicate 5/20 [14:19:27] 37/1000
    replicate 5/20 [14:19:27] 38/1000
    replicate 5/20 [14:19:27] 39/1000
    replicate 5/20 [14:19:27] 40/1000
    replicate 5/20 [14:19:27] 41/1000
    replicate 5/20 [14:19:27] 42/1000
    replicate 5/20 [14:19:27] 43/1000
    replicate 5/20 [14:19:27] 44/1000
    replicate 5/20 [14:19:27] 45/1000
    replicate 5/20 [14:19:28] 46/1000
    replicate 5/20 [14:19:28] 47/1000
    replicate 5/20 [14:19:28] 48/1000
    replicate 5/20 [14:19:28] 49/1000
    replicate 5/20 [14:19:28] 50/1000
    replicate 5/20 [14:19:28] 51/1000
    replicate 5/20 [14:19:28] 52/1000
    replicate 5/20 [14:19:28] 53/1000
    replicate 5/20 [14:19:28] 54/1000
    replicate 5/20 [14:19:28] 55/1000
    replicate 5/20 [14:19:28] 56/1000
    replicate 5/20 [14:19:28] 57/1000
    replicate 5/20 [14:19:28] 58/1000
    replicate 5/20 [14:19:28] 59/1000
    replicate 5/20 [14:19:28] 60/1000
    replicate 5/20 [14:19:28] 61/1000
    replicate 5/20 [14:19:28] 62/1000
    replicate 5/20 [14:19:28] 63/1000
    replicate 5/20 [14:19:28] 64/1000
    replicate 5/20 [14:19:28] 65/1000
    replicate 5/20 [14:19:28] 66/1000
    replicate 5/20 [14:19:28] 67/1000
    replicate 5/20 [14:19:28] 68/1000
    replicate 5/20 [14:19:28] 69/1000
    replicate 5/20 [14:19:28] 70/1000
    replicate 5/20 [14:19:28] 71/1000
    replicate 5/20 [14:19:28] 72/1000
    replicate 5/20 [14:19:28] 73/1000
    replicate 5/20 [14:19:28] 74/1000
    replicate 5/20 [14:19:28] 75/1000
    replicate 5/20 [14:19:28] 76/1000
    replicate 5/20 [14:19:28] 77/1000
    replicate 5/20 [14:19:28] 78/1000
    replicate 5/20 [14:19:28] 79/1000
    replicate 5/20 [14:19:28] 80/1000
    replicate 5/20 [14:19:28] 81/1000
    replicate 5/20 [14:19:29] 82/1000
    replicate 5/20 [14:19:29] 83/1000
    replicate 5/20 [14:19:29] 84/1000
    replicate 5/20 [14:19:29] 85/1000
    replicate 5/20 [14:19:29] 86/1000
    replicate 5/20 [14:19:29] 87/1000
    replicate 5/20 [14:19:29] 88/1000
    replicate 5/20 [14:19:29] 89/1000
    replicate 5/20 [14:19:29] 90/1000
    replicate 5/20 [14:19:29] 91/1000
    replicate 5/20 [14:19:29] 92/1000
    replicate 5/20 [14:19:29] 93/1000
    replicate 5/20 [14:19:29] 94/1000
    replicate 5/20 [14:19:29] 95/1000
    replicate 5/20 [14:19:29] 96/1000
    replicate 5/20 [14:19:29] 97/1000
    replicate 5/20 [14:19:29] 98/1000
    replicate 5/20 [14:19:29] 99/1000
    replicate 5/20 [14:19:29] 100/1000
    replicate 5/20 [14:19:32] 200/1000
    replicate 5/20 [14:19:34] 300/1000
    replicate 5/20 [14:19:36] 400/1000
    replicate 5/20 [14:19:38] 500/1000
    replicate 5/20 [14:19:41] 600/1000
    replicate 5/20 [14:19:43] 700/1000
    replicate 5/20 [14:19:45] 800/1000
    replicate 5/20 [14:19:48] 900/1000
    replicate 5/20 [14:19:50] 1000/1000
    replicate 6/20 [14:19:50] 1/1000                
    replicate 6/20 [14:19:50] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 6/20 [14:19:50] 2/1000
    replicate 6/20 [14:19:50] 3/1000
    replicate 6/20 [14:19:50] 4/1000
    replicate 6/20 [14:19:50] 5/1000
    replicate 6/20 [14:19:50] 6/1000
    replicate 6/20 [14:19:50] 7/1000
    replicate 6/20 [14:19:50] 8/1000
    replicate 6/20 [14:19:50] 9/1000
    replicate 6/20 [14:19:50] 10/1000
    replicate 6/20 [14:19:50] 11/1000
    replicate 6/20 [14:19:50] 12/1000
    replicate 6/20 [14:19:50] 13/1000
    replicate 6/20 [14:19:50] 14/1000
    replicate 6/20 [14:19:50] 15/1000
    replicate 6/20 [14:19:50] 16/1000
    replicate 6/20 [14:19:50] 17/1000
    replicate 6/20 [14:19:50] 18/1000
    replicate 6/20 [14:19:50] 19/1000
    replicate 6/20 [14:19:50] 20/1000
    replicate 6/20 [14:19:50] 21/1000
    replicate 6/20 [14:19:50] 22/1000
    replicate 6/20 [14:19:50] 23/1000
    replicate 6/20 [14:19:51] 24/1000
    replicate 6/20 [14:19:51] 25/1000
    replicate 6/20 [14:19:51] 26/1000
