
  N E M O A G E 0.32.6b DMI [06 Mar 2025]

  Copyright (C) 2006-2025 The Authors
  This is free software; see the source for copying
  conditions. There is NO warranty; not even for 
  MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.
  Repository: https://bitbucket.org/ecoevo/nemo-age-release
  Support: nemo-simul@googlegroups.com
-----------------------------------------------------------
reading parameters from "ini_files/run/one_cluster_p10_r04_neutral_k30_b0.03.ini"
setting random seed from input value: 9999

>>>> WARNING::"quanti_allele_value" has less values than the number of loci, allelic values will be recycled among loci.

--- SIMULATION 1/1 ---- [ one_cluster_p10_r04_neutral_k30_b0.03 ]

    start: 10-02-2026 14:17:12
    mode: overwrite
    population: 4 stages, 625 patches
    traits: quant(0)
    LCEs: quanti_init(0), breed_disperse(1), seed_disperse(2), regulation(3), save_stats(4), aging_multi(5), save_files(6)
    outputs: results/neutral/one_cluster/p10/r04/run/{*.log, quanti/*.quanti, *.txt}


    replicate 1/20 [14:17:12] 1/1000                
    replicate 1/20 [14:17:12] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 1/20 [14:17:12] 2/1000
    replicate 1/20 [14:17:12] 3/1000
    replicate 1/20 [14:17:12] 4/1000
    replicate 1/20 [14:17:12] 5/1000
    replicate 1/20 [14:17:12] 6/1000
    replicate 1/20 [14:17:12] 7/1000
    replicate 1/20 [14:17:12] 8/1000
    replicate 1/20 [14:17:12] 9/1000
    replicate 1/20 [14:17:14] 93/1000
    replicate 1/20 [14:17:14] 94/1000
    replicate 1/20 [14:17:14] 95/1000
    replicate 1/20 [14:17:14] 96/1000
    replicate 1/20 [14:17:14] 97/1000
    replicate 1/20 [14:17:14] 98/1000
    replicate 1/20 [14:17:14] 99/1000
    replicate 1/20 [14:17:14] 100/1000
    replicate 1/20 [14:17:16] 200/1000
    replicate 1/20 [14:17:19] 300/1000
    replicate 1/20 [14:17:21] 400/1000
    replicate 1/20 [14:17:23] 500/1000
    replicate 1/20 [14:17:26] 600/1000
    replicate 1/20 [14:17:28] 700/1000
    replicate 1/20 [14:17:31] 800/1000
    replicate 1/20 [14:17:33] 900/1000
    replicate 1/20 [14:17:35] 1000/1000
    replicate 2/20 [14:17:35] 1/1000                
    replicate 2/20 [14:17:35] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 2/20 [14:17:35] 2/1000
    replicate 2/20 [14:17:35] 3/1000
    replicate 2/20 [14:17:35] 4/1000
    replicate 2/20 [14:17:35] 5/1000
    replicate 2/20 [14:17:35] 6/1000
    replicate 2/20 [14:17:35] 7/1000
    replicate 2/20 [14:17:35] 8/1000
    replicate 2/20 [14:17:35] 9/1000
    replicate 2/20 [14:17:35] 10/1000
    replicate 2/20 [14:17:35] 11/1000
    replicate 2/20 [14:17:35] 12/1000
    replicate 2/20 [14:17:35] 13/1000
    replicate 2/20 [14:17:35] 14/1000
    replicate 2/20 [14:17:35] 15/1000
    replicate 2/20 [14:17:35] 16/1000
    replicate 2/20 [14:17:35] 17/1000
    replicate 2/20 [14:17:35] 18/1000
    replicate 2/20 [14:17:35] 19/1000
    replicate 2/20 [14:17:35] 20/1000
    replicate 2/20 [14:17:35] 21/1000
    replicate 2/20 [14:17:35] 22/1000
    replicate 2/20 [14:17:35] 23/1000
    replicate 2/20 [14:17:35] 24/1000
    replicate 2/20 [14:17:35] 25/1000
    replicate 2/20 [14:17:35] 26/1000
    replicate 2/20 [14:17:35] 27/1000
    replicate 2/20 [14:17:35] 28/1000
    replicate 2/20 [14:17:35] 29/1000
    replicate 2/20 [14:17:35] 30/1000
    replicate 2/20 [14:17:35] 31/1000
    replicate 2/20 [14:17:35] 32/1000
    replicate 2/20 [14:17:35] 33/1000
    replicate 2/20 [14:17:35] 34/1000
    replicate 2/20 [14:17:35] 35/1000
    replicate 2/20 [14:17:35] 36/1000
    replicate 2/20 [14:17:35] 37/1000
    replicate 2/20 [14:17:35] 38/1000
    replicate 2/20 [14:17:36] 39/1000
    replicate 2/20 [14:17:36] 40/1000
    replicate 2/20 [14:17:36] 41/1000
    replicate 2/20 [14:17:36] 42/1000
    replicate 2/20 [14:17:36] 43/1000
    replicate 2/20 [14:17:36] 44/1000
    replicate 2/20 [14:17:36] 45/1000
    replicate 2/20 [14:17:36] 46/1000
    replicate 2/20 [14:17:36] 47/1000
    replicate 2/20 [14:17:36] 48/1000
    replicate 2/20 [14:17:36] 49/1000
    replicate 2/20 [14:17:36] 50/1000
    replicate 2/20 [14:17:36] 51/1000
    replicate 2/20 [14:17:36] 52/1000
    replicate 2/20 [14:17:36] 53/1000
    replicate 2/20 [14:17:36] 54/1000
    replicate 2/20 [14:17:36] 55/1000
    replicate 2/20 [14:17:36] 56/1000
    replicate 2/20 [14:17:36] 57/1000
    replicate 2/20 [14:17:36] 58/1000
    replicate 2/20 [14:17:36] 59/1000
    replicate 2/20 [14:17:36] 60/1000
    replicate 2/20 [14:17:36] 61/1000
    replicate 2/20 [14:17:36] 62/1000
    replicate 2/20 [14:17:36] 63/1000
    replicate 2/20 [14:17:36] 64/1000
    replicate 2/20 [14:17:36] 65/1000
    replicate 2/20 [14:17:36] 66/1000
    replicate 2/20 [14:17:36] 67/1000
    replicate 2/20 [14:17:36] 68/1000
    replicate 2/20 [14:17:36] 69/1000
    replicate 2/20 [14:17:36] 70/1000
    replicate 2/20 [14:17:36] 71/1000
    replicate 2/20 [14:17:36] 72/1000
    replicate 2/20 [14:17:36] 73/1000
    replicate 2/20 [14:17:37] 74/1000
    replicate 2/20 [14:17:37] 75/1000
    replicate 2/20 [14:17:37] 76/1000
    replicate 2/20 [14:17:37] 77/1000
    replicate 2/20 [14:17:37] 78/1000
    replicate 2/20 [14:17:37] 79/1000
    replicate 2/20 [14:17:37] 80/1000
    replicate 2/20 [14:17:37] 81/1000
    replicate 2/20 [14:17:37] 82/1000
    replicate 2/20 [14:17:37] 83/1000
    replicate 2/20 [14:17:37] 84/1000
    replicate 2/20 [14:17:37] 85/1000
    replicate 2/20 [14:17:37] 86/1000
    replicate 2/20 [14:17:37] 87/1000
    replicate 2/20 [14:17:37] 88/1000
    replicate 2/20 [14:17:37] 89/1000
    replicate 2/20 [14:17:37] 90/1000
    replicate 2/20 [14:17:37] 91/1000
    replicate 2/20 [14:17:37] 92/1000
    replicate 2/20 [14:17:37] 93/1000
    replicate 2/20 [14:17:37] 94/1000
    replicate 2/20 [14:17:37] 95/1000
    replicate 2/20 [14:17:37] 96/1000
    replicate 2/20 [14:17:37] 97/1000
    replicate 2/20 [14:17:37] 98/1000
    replicate 2/20 [14:17:37] 99/1000
    replicate 2/20 [14:17:37] 100/1000
    replicate 2/20 [14:17:39] 200/1000
    replicate 2/20 [14:17:41] 300/1000
    replicate 2/20 [14:17:44] 400/1000
    replicate 2/20 [14:17:46] 500/1000
    replicate 2/20 [14:17:48] 600/1000
    replicate 2/20 [14:17:51] 700/1000
    replicate 2/20 [14:17:53] 800/1000
    replicate 2/20 [14:17:55] 900/1000
    replicate 2/20 [14:17:57] 1000/1000
    replicate 3/20 [14:17:57] 1/1000                
    replicate 3/20 [14:17:57] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 3/20 [14:17:57] 2/1000
    replicate 3/20 [14:17:57] 3/1000
    replicate 3/20 [14:17:57] 4/1000
    replicate 3/20 [14:17:57] 5/1000
    replicate 3/20 [14:17:57] 6/1000
    replicate 3/20 [14:17:57] 7/1000
    replicate 3/20 [14:17:57] 8/1000
    replicate 3/20 [14:17:57] 9/1000
    replicate 3/20 [14:17:57] 10/1000
    replicate 3/20 [14:17:58] 11/1000
    replicate 3/20 [14:17:58] 12/1000
    replicate 3/20 [14:17:58] 13/1000
    replicate 3/20 [14:17:58] 14/1000
    replicate 3/20 [14:17:58] 15/1000
    replicate 3/20 [14:17:58] 16/1000
    replicate 3/20 [14:17:58] 17/1000
    replicate 3/20 [14:17:58] 18/1000
    replicate 3/20 [14:17:58] 19/1000
    replicate 3/20 [14:17:58] 20/1000
    replicate 3/20 [14:17:58] 21/1000
    replicate 3/20 [14:17:58] 22/1000
    replicate 3/20 [14:17:58] 23/1000
    replicate 3/20 [14:17:58] 24/1000
    replicate 3/20 [14:17:58] 25/1000
    replicate 3/20 [14:17:58] 26/1000
    replicate 3/20 [14:17:58] 27/1000
    replicate 3/20 [14:17:58] 28/1000
    replicate 3/20 [14:17:58] 29/1000
    replicate 3/20 [14:17:58] 30/1000
    replicate 3/20 [14:17:58] 31/1000
    replicate 3/20 [14:17:58] 32/1000
    replicate 3/20 [14:17:58] 33/1000
    replicate 3/20 [14:17:58] 34/1000
    replicate 3/20 [14:17:58] 35/1000
    replicate 3/20 [14:17:58] 36/1000
    replicate 3/20 [14:17:58] 37/1000
    replicate 3/20 [14:17:58] 38/1000
    replicate 3/20 [14:17:58] 39/1000
    replicate 3/20 [14:17:58] 40/1000
    replicate 3/20 [14:17:58] 41/1000
    replicate 3/20 [14:17:58] 42/1000
    replicate 3/20 [14:17:58] 43/1000
    replicate 3/20 [14:17:58] 44/1000
    replicate 3/20 [14:17:58] 45/1000
    replicate 3/20 [14:17:58] 46/1000
    replicate 3/20 [14:17:58] 47/1000
    replicate 3/20 [14:17:58] 48/1000
    replicate 3/20 [14:17:58] 49/1000
    replicate 3/20 [14:17:58] 50/1000
    replicate 3/20 [14:17:58] 51/1000
    replicate 3/20 [14:17:58] 52/1000
    replicate 3/20 [14:17:58] 53/1000
    replicate 3/20 [14:17:58] 54/1000
    replicate 3/20 [14:17:58] 55/1000
    replicate 3/20 [14:17:58] 56/1000
    replicate 3/20 [14:17:58] 57/1000
    replicate 3/20 [14:17:58] 58/1000
    replicate 3/20 [14:17:58] 59/1000
    replicate 3/20 [14:17:58] 60/1000
    replicate 3/20 [14:17:58] 61/1000
    replicate 3/20 [14:17:59] 62/1000
    replicate 3/20 [14:17:59] 63/1000
    replicate 3/20 [14:17:59] 64/1000
    replicate 3/20 [14:17:59] 65/1000
    replicate 3/20 [14:17:59] 66/1000
    replicate 3/20 [14:17:59] 67/1000
    replicate 3/20 [14:17:59] 68/1000
    replicate 3/20 [14:17:59] 69/1000
    replicate 3/20 [14:17:59] 70/1000
    replicate 3/20 [14:17:59] 71/1000
    replicate 3/20 [14:17:59] 72/1000
    replicate 3/20 [14:17:59] 73/1000
    replicate 3/20 [14:17:59] 74/1000
    replicate 3/20 [14:17:59] 75/1000
    replicate 3/20 [14:17:59] 76/1000
    replicate 3/20 [14:17:59] 77/1000
    replicate 3/20 [14:17:59] 78/1000
    replicate 3/20 [14:17:59] 79/1000
    replicate 3/20 [14:17:59] 80/1000
    replicate 3/20 [14:17:59] 81/1000
    replicate 3/20 [14:17:59] 82/1000
    replicate 3/20 [14:17:59] 83/1000
    replicate 3/20 [14:17:59] 84/1000
    replicate 3/20 [14:17:59] 85/1000
    replicate 3/20 [14:17:59] 86/1000
    replicate 3/20 [14:17:59] 87/1000
    replicate 3/20 [14:17:59] 88/1000
    replicate 3/20 [14:17:59] 89/1000
    replicate 3/20 [14:17:59] 90/1000
    replicate 3/20 [14:17:59] 91/1000
    replicate 3/20 [14:17:59] 92/1000
    replicate 3/20 [14:17:59] 93/1000
    replicate 3/20 [14:17:59] 94/1000
    replicate 3/20 [14:17:59] 95/1000
    replicate 3/20 [14:17:59] 96/1000
    replicate 3/20 [14:17:59] 97/1000
    replicate 3/20 [14:17:59] 98/1000
    replicate 3/20 [14:17:59] 99/1000
    replicate 3/20 [14:17:59] 100/1000
    replicate 3/20 [14:18:01] 200/1000
    replicate 3/20 [14:18:04] 300/1000
    replicate 3/20 [14:18:06] 400/1000
    replicate 3/20 [14:18:08] 500/1000
    replicate 3/20 [14:18:10] 600/1000
    replicate 3/20 [14:18:12] 700/1000
    replicate 3/20 [14:18:14] 800/1000
    replicate 3/20 [14:18:16] 900/1000
    replicate 3/20 [14:18:19] 1000/1000
    replicate 4/20 [14:18:19] 1/1000                
    replicate 4/20 [14:18:19] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 4/20 [14:18:19] 2/1000
    replicate 4/20 [14:18:19] 3/1000
    replicate 4/20 [14:18:19] 4/1000
    replicate 4/20 [14:18:19] 5/1000
    replicate 4/20 [14:18:19] 6/1000
    replicate 4/20 [14:18:19] 7/1000
    replicate 4/20 [14:18:19] 8/1000
    replicate 4/20 [14:18:19] 9/1000
    replicate 4/20 [14:18:19] 10/1000
    replicate 4/20 [14:18:19] 11/1000
    replicate 4/20 [14:18:19] 12/1000
    replicate 4/20 [14:18:19] 13/1000
    replicate 4/20 [14:18:19] 14/1000
    replicate 4/20 [14:18:19] 15/1000
    replicate 4/20 [14:18:19] 16/1000
    replicate 4/20 [14:18:19] 17/1000
    replicate 4/20 [14:18:19] 18/1000
    replicate 4/20 [14:18:19] 19/1000
    replicate 4/20 [14:18:19] 20/1000
    replicate 4/20 [14:18:19] 21/1000
    replicate 4/20 [14:18:19] 22/1000
    replicate 4/20 [14:18:19] 23/1000
    replicate 4/20 [14:18:19] 24/1000
    replicate 4/20 [14:18:19] 25/1000
    replicate 4/20 [14:18:19] 26/1000
    replicate 4/20 [14:18:19] 27/1000
    replicate 4/20 [14:18:19] 28/1000
    replicate 4/20 [14:18:19] 29/1000
    replicate 4/20 [14:18:19] 30/1000
    replicate 4/20 [14:18:19] 31/1000
    replicate 4/20 [14:18:19] 32/1000
    replicate 4/20 [14:18:19] 33/1000
    replicate 4/20 [14:18:19] 34/1000
    replicate 4/20 [14:18:19] 35/1000
    replicate 4/20 [14:18:19] 36/1000
    replicate 4/20 [14:18:19] 37/1000
    replicate 4/20 [14:18:19] 38/1000
    replicate 4/20 [14:18:19] 39/1000
    replicate 4/20 [14:18:20] 40/1000
    replicate 4/20 [14:18:20] 41/1000
    replicate 4/20 [14:18:20] 42/1000
    replicate 4/20 [14:18:20] 43/1000
    replicate 4/20 [14:18:20] 44/1000
    replicate 4/20 [14:18:20] 45/1000
    replicate 4/20 [14:18:20] 46/1000
    replicate 4/20 [14:18:20] 47/1000
    replicate 4/20 [14:18:20] 48/1000
    replicate 4/20 [14:18:20] 49/1000
    replicate 4/20 [14:18:20] 50/1000
    replicate 4/20 [14:18:20] 51/1000
    replicate 4/20 [14:18:20] 52/1000
    replicate 4/20 [14:18:20] 53/1000
    replicate 4/20 [14:18:20] 54/1000
    replicate 4/20 [14:18:20] 55/1000
    replicate 4/20 [14:18:20] 56/1000
    replicate 4/20 [14:18:20] 57/1000
    replicate 4/20 [14:18:20] 58/1000
    replicate 4/20 [14:18:20] 59/1000
    replicate 4/20 [14:18:20] 60/1000
    replicate 4/20 [14:18:20] 61/1000
    replicate 4/20 [14:18:20] 62/1000
    replicate 4/20 [14:18:20] 63/1000
    replicate 4/20 [14:18:20] 64/1000
    replicate 4/20 [14:18:20] 65/1000
    replicate 4/20 [14:18:20] 66/1000
    replicate 4/20 [14:18:20] 67/1000
    replicate 4/20 [14:18:20] 68/1000
    replicate 4/20 [14:18:20] 69/1000
    replicate 4/20 [14:18:20] 70/1000
    replicate 4/20 [14:18:20] 71/1000
    replicate 4/20 [14:18:20] 72/1000
    replicate 4/20 [14:18:20] 73/1000
    replicate 4/20 [14:18:20] 74/1000
    replicate 4/20 [14:18:20] 75/1000
    replicate 4/20 [14:18:20] 76/1000
    replicate 4/20 [14:18:20] 77/1000
    replicate 4/20 [14:18:20] 78/1000
    replicate 4/20 [14:18:20] 79/1000
    replicate 4/20 [14:18:20] 80/1000
    replicate 4/20 [14:18:21] 81/1000
    replicate 4/20 [14:18:21] 82/1000
    replicate 4/20 [14:18:21] 83/1000
    replicate 4/20 [14:18:21] 84/1000
    replicate 4/20 [14:18:21] 85/1000
    replicate 4/20 [14:18:21] 86/1000
    replicate 4/20 [14:18:21] 87/1000
    replicate 4/20 [14:18:21] 88/1000
    replicate 4/20 [14:18:21] 89/1000
    replicate 4/20 [14:18:21] 90/1000
    replicate 4/20 [14:18:21] 91/1000
    replicate 4/20 [14:18:21] 92/1000
    replicate 4/20 [14:18:21] 93/1000
    replicate 4/20 [14:18:21] 94/1000
    replicate 4/20 [14:18:21] 95/1000
    replicate 4/20 [14:18:21] 96/1000
    replicate 4/20 [14:18:21] 97/1000
    replicate 4/20 [14:18:21] 98/1000
    replicate 4/20 [14:18:21] 99/1000
    replicate 4/20 [14:18:21] 100/1000
    replicate 4/20 [14:18:23] 200/1000
    replicate 4/20 [14:18:26] 300/1000
    replicate 4/20 [14:18:28] 400/1000
    replicate 4/20 [14:18:30] 500/1000
    replicate 4/20 [14:18:32] 600/1000
    replicate 4/20 [14:18:34] 700/1000
    replicate 4/20 [14:18:36] 800/1000
    replicate 4/20 [14:18:39] 900/1000
    replicate 4/20 [14:18:41] 1000/1000
    replicate 5/20 [14:18:41] 1/1000                
    replicate 5/20 [14:18:41] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 5/20 [14:18:41] 2/1000
    replicate 5/20 [14:18:41] 3/1000
    replicate 5/20 [14:18:41] 4/1000
    replicate 5/20 [14:18:41] 5/1000
    replicate 5/20 [14:18:41] 6/1000
    replicate 5/20 [14:18:41] 7/1000
    replicate 5/20 [14:18:41] 8/1000
    replicate 5/20 [14:18:41] 9/1000
    replicate 5/20 [14:18:41] 10/1000
    replicate 5/20 [14:18:41] 11/1000
    replicate 5/20 [14:18:41] 12/1000
    replicate 5/20 [14:18:41] 13/1000
    replicate 5/20 [14:18:41] 14/1000
    replicate 5/20 [14:18:41] 15/1000
    replicate 5/20 [14:18:41] 16/1000
    replicate 5/20 [14:18:41] 17/1000
    replicate 5/20 [14:18:41] 18/1000
    replicate 5/20 [14:18:41] 19/1000
    replicate 5/20 [14:18:41] 20/1000
    replicate 5/20 [14:18:41] 21/1000
    replicate 5/20 [14:18:41] 22/1000
    replicate 5/20 [14:18:41] 23/1000
    replicate 5/20 [14:18:41] 24/1000
    replicate 5/20 [14:18:41] 25/1000
    replicate 5/20 [14:18:41] 26/1000
    replicate 5/20 [14:18:41] 27/1000
    replicate 5/20 [14:18:41] 28/1000
    replicate 5/20 [14:18:41] 29/1000
    replicate 5/20 [14:18:42] 30/1000
    replicate 5/20 [14:18:42] 31/1000
    replicate 5/20 [14:18:42] 32/1000
    replicate 5/20 [14:18:42] 33/1000
    replicate 5/20 [14:18:42] 34/1000
    replicate 5/20 [14:18:42] 35/1000
    replicate 5/20 [14:18:42] 36/1000
    replicate 5/20 [14:18:42] 37/1000
    replicate 5/20 [14:18:42] 38/1000
    replicate 5/20 [14:18:42] 39/1000
    replicate 5/20 [14:18:42] 40/1000
    replicate 5/20 [14:18:42] 41/1000
    replicate 5/20 [14:18:42] 42/1000
    replicate 5/20 [14:18:42] 43/1000
    replicate 5/20 [14:18:42] 44/1000
    replicate 5/20 [14:18:42] 45/1000
    replicate 5/20 [14:18:42] 46/1000
    replicate 5/20 [14:18:42] 47/1000
    replicate 5/20 [14:18:42] 48/1000
    replicate 5/20 [14:18:42] 49/1000
    replicate 5/20 [14:18:42] 50/1000
    replicate 5/20 [14:18:42] 51/1000
    replicate 5/20 [14:18:42] 52/1000
    replicate 5/20 [14:18:42] 53/1000
    replicate 5/20 [14:18:42] 54/1000
    replicate 5/20 [14:18:42] 55/1000
    replicate 5/20 [14:18:42] 56/1000
    replicate 5/20 [14:18:42] 57/1000
    replicate 5/20 [14:18:42] 58/1000
    replicate 5/20 [14:18:42] 59/1000
    replicate 5/20 [14:18:42] 60/1000
    replicate 5/20 [14:18:42] 61/1000
    replicate 5/20 [14:18:42] 62/1000
    replicate 5/20 [14:18:42] 63/1000
    replicate 5/20 [14:18:42] 64/1000
    replicate 5/20 [14:18:42] 65/1000
    replicate 5/20 [14:18:42] 66/1000
    replicate 5/20 [14:18:42] 67/1000
    replicate 5/20 [14:18:42] 68/1000
    replicate 5/20 [14:18:42] 69/1000
    replicate 5/20 [14:18:43] 70/1000
    replicate 5/20 [14:18:43] 71/1000
    replicate 5/20 [14:18:43] 72/1000
    replicate 5/20 [14:18:43] 73/1000
    replicate 5/20 [14:18:43] 74/1000
    replicate 5/20 [14:18:43] 75/1000
    replicate 5/20 [14:18:43] 76/1000
    replicate 5/20 [14:18:43] 77/1000
    replicate 5/20 [14:18:43] 78/1000
    replicate 5/20 [14:18:43] 79/1000
    replicate 5/20 [14:18:43] 80/1000
    replicate 5/20 [14:18:43] 81/1000
    replicate 5/20 [14:18:43] 82/1000
    replicate 5/20 [14:18:43] 83/1000
    replicate 5/20 [14:18:43] 84/1000
    replicate 5/20 [14:18:43] 85/1000
    replicate 5/20 [14:18:43] 86/1000
    replicate 5/20 [14:18:43] 87/1000
    replicate 5/20 [14:18:43] 88/1000
    replicate 5/20 [14:18:43] 89/1000
    replicate 5/20 [14:18:43] 90/1000
    replicate 5/20 [14:18:43] 91/1000
    replicate 5/20 [14:18:43] 92/1000
    replicate 5/20 [14:18:43] 93/1000
    replicate 5/20 [14:18:43] 94/1000
    replicate 5/20 [14:18:43] 95/1000
    replicate 5/20 [14:18:43] 96/1000
    replicate 5/20 [14:18:43] 97/1000
    replicate 5/20 [14:18:43] 98/1000
    replicate 5/20 [14:18:43] 99/1000
    replicate 5/20 [14:18:43] 100/1000
    replicate 5/20 [14:18:45] 200/1000
    replicate 5/20 [14:18:48] 300/1000
    replicate 5/20 [14:18:50] 400/1000
    replicate 5/20 [14:18:52] 500/1000
    replicate 5/20 [14:18:54] 600/1000
    replicate 5/20 [14:18:56] 700/1000
    replicate 5/20 [14:18:58] 800/1000
    replicate 5/20 [14:19:01] 900/1000
    replicate 5/20 [14:19:03] 1000/1000
    replicate 6/20 [14:19:03] 1/1000                
    replicate 6/20 [14:19:03] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 6/20 [14:19:03] 2/1000
    replicate 6/20 [14:19:03] 3/1000
    replicate 6/20 [14:19:03] 4/1000
    replicate 6/20 [14:19:03] 5/1000
    replicate 6/20 [14:19:03] 6/1000
    replicate 6/20 [14:19:03] 7/1000
    replicate 6/20 [14:19:03] 8/1000
    replicate 6/20 [14:19:03] 9/1000
    replicate 6/20 [14:19:03] 10/1000
    replicate 6/20 [14:19:03] 11/1000
    replicate 6/20 [14:19:03] 12/1000
    replicate 6/20 [14:19:03] 13/1000
    replicate 6/20 [14:19:03] 14/1000
    replicate 6/20 [14:19:03] 15/1000
    replicate 6/20 [14:19:03] 16/1000
    replicate 6/20 [14:19:03] 17/1000
    replicate 6/20 [14:19:03] 18/1000
    replicate 6/20 [14:19:03] 19/1000
    replicate 6/20 [14:19:03] 20/1000
    replicate 6/20 [14:19:03] 21/1000
    replicate 6/20 [14:19:03] 22/1000
    replicate 6/20 [14:19:03] 23/1000
    replicate 6/20 [14:19:03] 24/1000
    replicate 6/20 [14:19:03] 25/1000
    replicate 6/20 [14:19:03] 26/1000
