
  N E M O A G E 0.32.6b DMI [06 Mar 2025]

  Copyright (C) 2006-2025 The Authors
  This is free software; see the source for copying
  conditions. There is NO warranty; not even for 
  MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.
  Repository: https://bitbucket.org/ecoevo/nemo-age-release
  Support: nemo-simul@googlegroups.com
-----------------------------------------------------------
reading parameters from "ini_files/run/transects_p10_r02_neutral_k30_b0.03.ini"
setting random seed from input value: 9999

>>>> WARNING::"quanti_allele_value" has less values than the number of loci, allelic values will be recycled among loci.

--- SIMULATION 1/1 ---- [ transects_p10_r02_neutral_k30_b0.03 ]

    start: 10-02-2026 14:32:54
    mode: overwrite
    population: 4 stages, 625 patches
    traits: quant(0)
    LCEs: quanti_init(0), breed_disperse(1), seed_disperse(2), regulation(3), save_stats(4), aging_multi(5), save_files(6)
    outputs: results/neutral/transects/p10/r02/run/{*.log, quanti/*.quanti, *.txt}


    replicate 1/20 [14:32:54] 1/1000                
    replicate 1/20 [14:32:54] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 1/20 [14:32:54] 2/1000
    replicate 1/20 [14:32:54] 3/1000
    replicate 1/20 [14:32:54] 4/1000
    replicate 1/20 [14:32:54] 5/1000
    replicate 1/20 [14:32:54] 6/1000
    replicate 1/20 [14:32:54] 7/1000
    replicate 1/20 [14:32:54] 8/1000
    replicate 1/20 [14:32:54] 9/1000
    replicate 1/20 [14:32:55] 77/1000
    replicate 1/20 [14:32:55] 78/1000
    replicate 1/20 [14:32:55] 79/1000
    replicate 1/20 [14:32:55] 80/1000
    replicate 1/20 [14:32:55] 81/1000
    replicate 1/20 [14:32:55] 82/1000
    replicate 1/20 [14:32:55] 83/1000
    replicate 1/20 [14:32:55] 84/1000
    replicate 1/20 [14:32:55] 85/1000
    replicate 1/20 [14:32:55] 86/1000
    replicate 1/20 [14:32:55] 87/1000
    replicate 1/20 [14:32:55] 88/1000
    replicate 1/20 [14:32:55] 89/1000
    replicate 1/20 [14:32:55] 90/1000
    replicate 1/20 [14:32:55] 91/1000
    replicate 1/20 [14:32:55] 92/1000
    replicate 1/20 [14:32:55] 93/1000
    replicate 1/20 [14:32:56] 94/1000
    replicate 1/20 [14:32:56] 95/1000
    replicate 1/20 [14:32:56] 96/1000
    replicate 1/20 [14:32:56] 97/1000
    replicate 1/20 [14:32:56] 98/1000
    replicate 1/20 [14:32:56] 99/1000
    replicate 1/20 [14:32:56] 100/1000
    replicate 1/20 [14:32:58] 200/1000
    replicate 1/20 [14:33:00] 300/1000
    replicate 1/20 [14:33:02] 400/1000
    replicate 1/20 [14:33:04] 500/1000
    replicate 1/20 [14:33:07] 600/1000
    replicate 1/20 [14:33:09] 700/1000
    replicate 1/20 [14:33:12] 800/1000
    replicate 1/20 [14:33:14] 900/1000
    replicate 1/20 [14:33:16] 1000/1000
    replicate 2/20 [14:33:16] 1/1000                
    replicate 2/20 [14:33:16] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 2/20 [14:33:16] 2/1000
    replicate 2/20 [14:33:16] 3/1000
    replicate 2/20 [14:33:16] 4/1000
    replicate 2/20 [14:33:16] 5/1000
    replicate 2/20 [14:33:16] 6/1000
    replicate 2/20 [14:33:16] 7/1000
    replicate 2/20 [14:33:16] 8/1000
    replicate 2/20 [14:33:16] 9/1000
    replicate 2/20 [14:33:16] 10/1000
    replicate 2/20 [14:33:16] 11/1000
    replicate 2/20 [14:33:16] 12/1000
    replicate 2/20 [14:33:16] 13/1000
    replicate 2/20 [14:33:16] 14/1000
    replicate 2/20 [14:33:16] 15/1000
    replicate 2/20 [14:33:16] 16/1000
    replicate 2/20 [14:33:16] 17/1000
    replicate 2/20 [14:33:16] 18/1000
    replicate 2/20 [14:33:16] 19/1000
    replicate 2/20 [14:33:16] 20/1000
    replicate 2/20 [14:33:16] 21/1000
    replicate 2/20 [14:33:16] 22/1000
    replicate 2/20 [14:33:17] 23/1000
    replicate 2/20 [14:33:17] 24/1000
    replicate 2/20 [14:33:17] 25/1000
    replicate 2/20 [14:33:17] 26/1000
    replicate 2/20 [14:33:17] 27/1000
    replicate 2/20 [14:33:17] 28/1000
    replicate 2/20 [14:33:17] 29/1000
    replicate 2/20 [14:33:17] 30/1000
    replicate 2/20 [14:33:17] 31/1000
    replicate 2/20 [14:33:17] 32/1000
    replicate 2/20 [14:33:17] 33/1000
    replicate 2/20 [14:33:17] 34/1000
    replicate 2/20 [14:33:17] 35/1000
    replicate 2/20 [14:33:17] 36/1000
    replicate 2/20 [14:33:17] 37/1000
    replicate 2/20 [14:33:17] 38/1000
    replicate 2/20 [14:33:17] 39/1000
    replicate 2/20 [14:33:17] 40/1000
    replicate 2/20 [14:33:17] 41/1000
    replicate 2/20 [14:33:17] 42/1000
    replicate 2/20 [14:33:17] 43/1000
    replicate 2/20 [14:33:17] 44/1000
    replicate 2/20 [14:33:17] 45/1000
    replicate 2/20 [14:33:17] 46/1000
    replicate 2/20 [14:33:17] 47/1000
    replicate 2/20 [14:33:17] 48/1000
    replicate 2/20 [14:33:17] 49/1000
    replicate 2/20 [14:33:17] 50/1000
    replicate 2/20 [14:33:17] 51/1000
    replicate 2/20 [14:33:17] 52/1000
    replicate 2/20 [14:33:17] 53/1000
    replicate 2/20 [14:33:17] 54/1000
    replicate 2/20 [14:33:17] 55/1000
    replicate 2/20 [14:33:17] 56/1000
    replicate 2/20 [14:33:17] 57/1000
    replicate 2/20 [14:33:17] 58/1000
    replicate 2/20 [14:33:17] 59/1000
    replicate 2/20 [14:33:17] 60/1000
    replicate 2/20 [14:33:17] 61/1000
    replicate 2/20 [14:33:17] 62/1000
    replicate 2/20 [14:33:17] 63/1000
    replicate 2/20 [14:33:18] 64/1000
    replicate 2/20 [14:33:18] 65/1000
    replicate 2/20 [14:33:18] 66/1000
    replicate 2/20 [14:33:18] 67/1000
    replicate 2/20 [14:33:18] 68/1000
    replicate 2/20 [14:33:18] 69/1000
    replicate 2/20 [14:33:18] 70/1000
    replicate 2/20 [14:33:18] 71/1000
    replicate 2/20 [14:33:18] 72/1000
    replicate 2/20 [14:33:18] 73/1000
    replicate 2/20 [14:33:18] 74/1000
    replicate 2/20 [14:33:18] 75/1000
    replicate 2/20 [14:33:18] 76/1000
    replicate 2/20 [14:33:18] 77/1000
    replicate 2/20 [14:33:18] 78/1000
    replicate 2/20 [14:33:18] 79/1000
    replicate 2/20 [14:33:18] 80/1000
    replicate 2/20 [14:33:18] 81/1000
    replicate 2/20 [14:33:18] 82/1000
    replicate 2/20 [14:33:18] 83/1000
    replicate 2/20 [14:33:18] 84/1000
    replicate 2/20 [14:33:18] 85/1000
    replicate 2/20 [14:33:18] 86/1000
    replicate 2/20 [14:33:18] 87/1000
    replicate 2/20 [14:33:18] 88/1000
    replicate 2/20 [14:33:18] 89/1000
    replicate 2/20 [14:33:18] 90/1000
    replicate 2/20 [14:33:18] 91/1000
    replicate 2/20 [14:33:18] 92/1000
    replicate 2/20 [14:33:18] 93/1000
    replicate 2/20 [14:33:18] 94/1000
    replicate 2/20 [14:33:18] 95/1000
    replicate 2/20 [14:33:18] 96/1000
    replicate 2/20 [14:33:18] 97/1000
    replicate 2/20 [14:33:18] 98/1000
    replicate 2/20 [14:33:18] 99/1000
    replicate 2/20 [14:33:18] 100/1000
    replicate 2/20 [14:33:20] 200/1000
    replicate 2/20 [14:33:23] 300/1000
    replicate 2/20 [14:33:25] 400/1000
    replicate 2/20 [14:33:27] 500/1000
    replicate 2/20 [14:33:29] 600/1000
    replicate 2/20 [14:33:32] 700/1000
    replicate 2/20 [14:33:34] 800/1000
    replicate 2/20 [14:33:36] 900/1000
    replicate 2/20 [14:33:38] 1000/1000
    replicate 3/20 [14:33:38] 1/1000                
    replicate 3/20 [14:33:38] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 3/20 [14:33:38] 2/1000
    replicate 3/20 [14:33:38] 3/1000
    replicate 3/20 [14:33:38] 4/1000
    replicate 3/20 [14:33:39] 5/1000
    replicate 3/20 [14:33:39] 6/1000
    replicate 3/20 [14:33:39] 7/1000
    replicate 3/20 [14:33:39] 8/1000
    replicate 3/20 [14:33:39] 9/1000
    replicate 3/20 [14:33:39] 10/1000
    replicate 3/20 [14:33:39] 11/1000
    replicate 3/20 [14:33:39] 12/1000
    replicate 3/20 [14:33:39] 13/1000
    replicate 3/20 [14:33:39] 14/1000
    replicate 3/20 [14:33:39] 15/1000
    replicate 3/20 [14:33:39] 16/1000
    replicate 3/20 [14:33:39] 17/1000
    replicate 3/20 [14:33:39] 18/1000
    replicate 3/20 [14:33:39] 19/1000
    replicate 3/20 [14:33:39] 20/1000
    replicate 3/20 [14:33:39] 21/1000
    replicate 3/20 [14:33:39] 22/1000
    replicate 3/20 [14:33:39] 23/1000
    replicate 3/20 [14:33:39] 24/1000
    replicate 3/20 [14:33:39] 25/1000
    replicate 3/20 [14:33:39] 26/1000
    replicate 3/20 [14:33:39] 27/1000
    replicate 3/20 [14:33:39] 28/1000
    replicate 3/20 [14:33:39] 29/1000
    replicate 3/20 [14:33:39] 30/1000
    replicate 3/20 [14:33:39] 31/1000
    replicate 3/20 [14:33:39] 32/1000
    replicate 3/20 [14:33:39] 33/1000
    replicate 3/20 [14:33:39] 34/1000
    replicate 3/20 [14:33:39] 35/1000
    replicate 3/20 [14:33:39] 36/1000
    replicate 3/20 [14:33:39] 37/1000
    replicate 3/20 [14:33:39] 38/1000
    replicate 3/20 [14:33:39] 39/1000
    replicate 3/20 [14:33:39] 40/1000
    replicate 3/20 [14:33:39] 41/1000
    replicate 3/20 [14:33:39] 42/1000
    replicate 3/20 [14:33:39] 43/1000
    replicate 3/20 [14:33:39] 44/1000
    replicate 3/20 [14:33:39] 45/1000
    replicate 3/20 [14:33:39] 46/1000
    replicate 3/20 [14:33:39] 47/1000
    replicate 3/20 [14:33:39] 48/1000
    replicate 3/20 [14:33:39] 49/1000
    replicate 3/20 [14:33:39] 50/1000
    replicate 3/20 [14:33:39] 51/1000
    replicate 3/20 [14:33:39] 52/1000
    replicate 3/20 [14:33:39] 53/1000
    replicate 3/20 [14:33:40] 54/1000
    replicate 3/20 [14:33:40] 55/1000
    replicate 3/20 [14:33:40] 56/1000
    replicate 3/20 [14:33:40] 57/1000
    replicate 3/20 [14:33:40] 58/1000
    replicate 3/20 [14:33:40] 59/1000
    replicate 3/20 [14:33:40] 60/1000
    replicate 3/20 [14:33:40] 61/1000
    replicate 3/20 [14:33:40] 62/1000
    replicate 3/20 [14:33:40] 63/1000
    replicate 3/20 [14:33:40] 64/1000
    replicate 3/20 [14:33:40] 65/1000
    replicate 3/20 [14:33:40] 66/1000
    replicate 3/20 [14:33:40] 67/1000
    replicate 3/20 [14:33:40] 68/1000
    replicate 3/20 [14:33:40] 69/1000
    replicate 3/20 [14:33:40] 70/1000
    replicate 3/20 [14:33:40] 71/1000
    replicate 3/20 [14:33:40] 72/1000
    replicate 3/20 [14:33:40] 73/1000
    replicate 3/20 [14:33:40] 74/1000
    replicate 3/20 [14:33:40] 75/1000
    replicate 3/20 [14:33:40] 76/1000
    replicate 3/20 [14:33:40] 77/1000
    replicate 3/20 [14:33:40] 78/1000
    replicate 3/20 [14:33:40] 79/1000
    replicate 3/20 [14:33:40] 80/1000
    replicate 3/20 [14:33:40] 81/1000
    replicate 3/20 [14:33:40] 82/1000
    replicate 3/20 [14:33:40] 83/1000
    replicate 3/20 [14:33:40] 84/1000
    replicate 3/20 [14:33:40] 85/1000
    replicate 3/20 [14:33:40] 86/1000
    replicate 3/20 [14:33:40] 87/1000
    replicate 3/20 [14:33:40] 88/1000
    replicate 3/20 [14:33:40] 89/1000
    replicate 3/20 [14:33:40] 90/1000
    replicate 3/20 [14:33:40] 91/1000
    replicate 3/20 [14:33:40] 92/1000
    replicate 3/20 [14:33:40] 93/1000
    replicate 3/20 [14:33:40] 94/1000
    replicate 3/20 [14:33:41] 95/1000
    replicate 3/20 [14:33:41] 96/1000
    replicate 3/20 [14:33:41] 97/1000
    replicate 3/20 [14:33:41] 98/1000
    replicate 3/20 [14:33:41] 99/1000
    replicate 3/20 [14:33:41] 100/1000
    replicate 3/20 [14:33:43] 200/1000
    replicate 3/20 [14:33:46] 300/1000
    replicate 3/20 [14:33:48] 400/1000
    replicate 3/20 [14:33:51] 500/1000
    replicate 3/20 [14:33:53] 600/1000
    replicate 3/20 [14:33:55] 700/1000
    replicate 3/20 [14:33:57] 800/1000
    replicate 3/20 [14:33:59] 900/1000
    replicate 3/20 [14:34:02] 1000/1000
    replicate 4/20 [14:34:02] 1/1000                
    replicate 4/20 [14:34:02] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 4/20 [14:34:02] 2/1000
    replicate 4/20 [14:34:02] 3/1000
    replicate 4/20 [14:34:02] 4/1000
    replicate 4/20 [14:34:02] 5/1000
    replicate 4/20 [14:34:02] 6/1000
    replicate 4/20 [14:34:02] 7/1000
    replicate 4/20 [14:34:02] 8/1000
    replicate 4/20 [14:34:02] 9/1000
    replicate 4/20 [14:34:02] 10/1000
    replicate 4/20 [14:34:02] 11/1000
    replicate 4/20 [14:34:02] 12/1000
    replicate 4/20 [14:34:02] 13/1000
    replicate 4/20 [14:34:02] 14/1000
    replicate 4/20 [14:34:02] 15/1000
    replicate 4/20 [14:34:02] 16/1000
    replicate 4/20 [14:34:02] 17/1000
    replicate 4/20 [14:34:02] 18/1000
    replicate 4/20 [14:34:02] 19/1000
    replicate 4/20 [14:34:02] 20/1000
    replicate 4/20 [14:34:02] 21/1000
    replicate 4/20 [14:34:02] 22/1000
    replicate 4/20 [14:34:02] 23/1000
    replicate 4/20 [14:34:02] 24/1000
    replicate 4/20 [14:34:02] 25/1000
    replicate 4/20 [14:34:02] 26/1000
    replicate 4/20 [14:34:02] 27/1000
    replicate 4/20 [14:34:02] 28/1000
    replicate 4/20 [14:34:02] 29/1000
    replicate 4/20 [14:34:02] 30/1000
    replicate 4/20 [14:34:02] 31/1000
    replicate 4/20 [14:34:02] 32/1000
    replicate 4/20 [14:34:02] 33/1000
    replicate 4/20 [14:34:02] 34/1000
    replicate 4/20 [14:34:02] 35/1000
    replicate 4/20 [14:34:02] 36/1000
    replicate 4/20 [14:34:02] 37/1000
    replicate 4/20 [14:34:02] 38/1000
    replicate 4/20 [14:34:02] 39/1000
    replicate 4/20 [14:34:02] 40/1000
    replicate 4/20 [14:34:02] 41/1000
    replicate 4/20 [14:34:02] 42/1000
    replicate 4/20 [14:34:02] 43/1000
    replicate 4/20 [14:34:02] 44/1000
    replicate 4/20 [14:34:02] 45/1000
    replicate 4/20 [14:34:03] 46/1000
    replicate 4/20 [14:34:03] 47/1000
    replicate 4/20 [14:34:03] 48/1000
    replicate 4/20 [14:34:03] 49/1000
    replicate 4/20 [14:34:03] 50/1000
    replicate 4/20 [14:34:03] 51/1000
    replicate 4/20 [14:34:03] 52/1000
    replicate 4/20 [14:34:03] 53/1000
    replicate 4/20 [14:34:03] 54/1000
    replicate 4/20 [14:34:03] 55/1000
    replicate 4/20 [14:34:03] 56/1000
    replicate 4/20 [14:34:03] 57/1000
    replicate 4/20 [14:34:03] 58/1000
    replicate 4/20 [14:34:03] 59/1000
    replicate 4/20 [14:34:03] 60/1000
    replicate 4/20 [14:34:03] 61/1000
    replicate 4/20 [14:34:03] 62/1000
    replicate 4/20 [14:34:03] 63/1000
    replicate 4/20 [14:34:03] 64/1000
    replicate 4/20 [14:34:03] 65/1000
    replicate 4/20 [14:34:03] 66/1000
    replicate 4/20 [14:34:03] 67/1000
    replicate 4/20 [14:34:03] 68/1000
    replicate 4/20 [14:34:03] 69/1000
    replicate 4/20 [14:34:03] 70/1000
    replicate 4/20 [14:34:03] 71/1000
    replicate 4/20 [14:34:03] 72/1000
    replicate 4/20 [14:34:03] 73/1000
    replicate 4/20 [14:34:03] 74/1000
    replicate 4/20 [14:34:03] 75/1000
    replicate 4/20 [14:34:03] 76/1000
    replicate 4/20 [14:34:03] 77/1000
    replicate 4/20 [14:34:03] 78/1000
    replicate 4/20 [14:34:03] 79/1000
    replicate 4/20 [14:34:03] 80/1000
    replicate 4/20 [14:34:03] 81/1000
    replicate 4/20 [14:34:03] 82/1000
    replicate 4/20 [14:34:03] 83/1000
    replicate 4/20 [14:34:03] 84/1000
    replicate 4/20 [14:34:03] 85/1000
    replicate 4/20 [14:34:03] 86/1000
    replicate 4/20 [14:34:04] 87/1000
    replicate 4/20 [14:34:04] 88/1000
    replicate 4/20 [14:34:04] 89/1000
    replicate 4/20 [14:34:04] 90/1000
    replicate 4/20 [14:34:04] 91/1000
    replicate 4/20 [14:34:04] 92/1000
    replicate 4/20 [14:34:04] 93/1000
    replicate 4/20 [14:34:04] 94/1000
    replicate 4/20 [14:34:04] 95/1000
    replicate 4/20 [14:34:04] 96/1000
    replicate 4/20 [14:34:04] 97/1000
    replicate 4/20 [14:34:04] 98/1000
    replicate 4/20 [14:34:04] 99/1000
    replicate 4/20 [14:34:04] 100/1000
    replicate 4/20 [14:34:06] 200/1000
    replicate 4/20 [14:34:08] 300/1000
    replicate 4/20 [14:34:10] 400/1000
    replicate 4/20 [14:34:13] 500/1000
    replicate 4/20 [14:34:15] 600/1000
    replicate 4/20 [14:34:17] 700/1000
    replicate 4/20 [14:34:19] 800/1000
    replicate 4/20 [14:34:22] 900/1000
    replicate 4/20 [14:34:24] 1000/1000
    replicate 5/20 [14:34:24] 1/1000                
    replicate 5/20 [14:34:24] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 5/20 [14:34:24] 2/1000
    replicate 5/20 [14:34:24] 3/1000
    replicate 5/20 [14:34:24] 4/1000
    replicate 5/20 [14:34:24] 5/1000
    replicate 5/20 [14:34:24] 6/1000
    replicate 5/20 [14:34:24] 7/1000
    replicate 5/20 [14:34:24] 8/1000
    replicate 5/20 [14:34:24] 9/1000
    replicate 5/20 [14:34:24] 10/1000
    replicate 5/20 [14:34:24] 11/1000
    replicate 5/20 [14:34:24] 12/1000
    replicate 5/20 [14:34:24] 13/1000
    replicate 5/20 [14:34:24] 14/1000
    replicate 5/20 [14:34:24] 15/1000
    replicate 5/20 [14:34:24] 16/1000
    replicate 5/20 [14:34:24] 17/1000
    replicate 5/20 [14:34:24] 18/1000
    replicate 5/20 [14:34:24] 19/1000
    replicate 5/20 [14:34:24] 20/1000
    replicate 5/20 [14:34:24] 21/1000
    replicate 5/20 [14:34:24] 22/1000
    replicate 5/20 [14:34:24] 23/1000
    replicate 5/20 [14:34:24] 24/1000
    replicate 5/20 [14:34:24] 25/1000
    replicate 5/20 [14:34:24] 26/1000
    replicate 5/20 [14:34:24] 27/1000
    replicate 5/20 [14:34:24] 28/1000
    replicate 5/20 [14:34:24] 29/1000
    replicate 5/20 [14:34:24] 30/1000
    replicate 5/20 [14:34:24] 31/1000
    replicate 5/20 [14:34:24] 32/1000
    replicate 5/20 [14:34:24] 33/1000
    replicate 5/20 [14:34:24] 34/1000
    replicate 5/20 [14:34:24] 35/1000
    replicate 5/20 [14:34:25] 36/1000
    replicate 5/20 [14:34:25] 37/1000
    replicate 5/20 [14:34:25] 38/1000
    replicate 5/20 [14:34:25] 39/1000
    replicate 5/20 [14:34:25] 40/1000
    replicate 5/20 [14:34:25] 41/1000
    replicate 5/20 [14:34:25] 42/1000
    replicate 5/20 [14:34:25] 43/1000
    replicate 5/20 [14:34:25] 44/1000
    replicate 5/20 [14:34:25] 45/1000
    replicate 5/20 [14:34:25] 46/1000
    replicate 5/20 [14:34:25] 47/1000
    replicate 5/20 [14:34:25] 48/1000
    replicate 5/20 [14:34:25] 49/1000
    replicate 5/20 [14:34:25] 50/1000
    replicate 5/20 [14:34:25] 51/1000
    replicate 5/20 [14:34:25] 52/1000
    replicate 5/20 [14:34:25] 53/1000
    replicate 5/20 [14:34:25] 54/1000
    replicate 5/20 [14:34:25] 55/1000
    replicate 5/20 [14:34:25] 56/1000
    replicate 5/20 [14:34:25] 57/1000
    replicate 5/20 [14:34:25] 58/1000
    replicate 5/20 [14:34:25] 59/1000
    replicate 5/20 [14:34:25] 60/1000
    replicate 5/20 [14:34:25] 61/1000
    replicate 5/20 [14:34:25] 62/1000
    replicate 5/20 [14:34:25] 63/1000
    replicate 5/20 [14:34:25] 64/1000
    replicate 5/20 [14:34:25] 65/1000
    replicate 5/20 [14:34:25] 66/1000
    replicate 5/20 [14:34:25] 67/1000
    replicate 5/20 [14:34:25] 68/1000
    replicate 5/20 [14:34:25] 69/1000
    replicate 5/20 [14:34:25] 70/1000
    replicate 5/20 [14:34:25] 71/1000
    replicate 5/20 [14:34:26] 72/1000
    replicate 5/20 [14:34:26] 73/1000
    replicate 5/20 [14:34:26] 74/1000
    replicate 5/20 [14:34:26] 75/1000
    replicate 5/20 [14:34:26] 76/1000
    replicate 5/20 [14:34:26] 77/1000
    replicate 5/20 [14:34:26] 78/1000
    replicate 5/20 [14:34:26] 79/1000
    replicate 5/20 [14:34:26] 80/1000
    replicate 5/20 [14:34:26] 81/1000
    replicate 5/20 [14:34:26] 82/1000
    replicate 5/20 [14:34:26] 83/1000
    replicate 5/20 [14:34:26] 84/1000
    replicate 5/20 [14:34:26] 85/1000
    replicate 5/20 [14:34:26] 86/1000
    replicate 5/20 [14:34:26] 87/1000
    replicate 5/20 [14:34:26] 88/1000
    replicate 5/20 [14:34:26] 89/1000
    replicate 5/20 [14:34:26] 90/1000
    replicate 5/20 [14:34:26] 91/1000
    replicate 5/20 [14:34:26] 92/1000
    replicate 5/20 [14:34:26] 93/1000
    replicate 5/20 [14:34:26] 94/1000
    replicate 5/20 [14:34:26] 95/1000
    replicate 5/20 [14:34:26] 96/1000
    replicate 5/20 [14:34:26] 97/1000
    replicate 5/20 [14:34:26] 98/1000
    replicate 5/20 [14:34:26] 99/1000
    replicate 5/20 [14:34:26] 100/1000
    replicate 5/20 [14:34:28] 200/1000
    replicate 5/20 [14:34:30] 300/1000
    replicate 5/20 [14:34:33] 400/1000
    replicate 5/20 [14:34:35] 500/1000
    replicate 5/20 [14:34:37] 600/1000
    replicate 5/20 [14:34:39] 700/1000
    replicate 5/20 [14:34:41] 800/1000
    replicate 5/20 [14:34:44] 900/1000
    replicate 5/20 [14:34:46] 1000/1000
    replicate 6/20 [14:34:46] 1/1000                
    replicate 6/20 [14:34:46] 1/1000
>>>> WARNING::offspring containers are not empty at time of breeding, flushing.

    replicate 6/20 [14:34:46] 2/1000
    replicate 6/20 [14:34:46] 3/1000
    replicate 6/20 [14:34:46] 4/1000
    replicate 6/20 [14:34:46] 5/1000
    replicate 6/20 [14:34:46] 6/1000
    replicate 6/20 [14:34:46] 7/1000
    replicate 6/20 [14:34:46] 8/1000
    replicate 6/20 [14:34:46] 9/1000
    replicate 6/20 [14:34:46] 10/1000
    replicate 6/20 [14:34:46] 11/1000
    replicate 6/20 [14:34:46] 12/1000
    replicate 6/20 [14:34:46] 13/1000
    replicate 6/20 [14:34:46] 14/1000
    replicate 6/20 [14:34:46] 15/1000
    replicate 6/20 [14:34:46] 16/1000
    replicate 6/20 [14:34:46] 17/1000
    replicate 6/20 [14:34:46] 18/1000
    replicate 6/20 [14:34:46] 19/1000
    replicate 6/20 [14:34:46] 20/1000
    replicate 6/20 [14:34:46] 21/1000
    replicate 6/20 [14:34:46] 22/1000
    replicate 6/20 [14:34:46] 23/1000
    replicate 6/20 [14:34:46] 24/1000
    replicate 6/20 [14:34:46] 25/1000
    replicate 6/20 [14:34:46] 26/1000
